Judul_cleaned,Isi_cleaned,Kategori
"['kisah', 'michiko', 'gadis', 'hiroshima', 'selamat', 'bom', 'nuklir', 'amerika']","['tokyo', 'michiko', 'kodama', 'berusia', 'tujuh', 'memiliki', 'ingatan', 'pagi', 'tanggal', 'agustus', 'hiroshima', 'jepang', '.', 'cerah', '.', '.', 'sekolah', 'duduk', 'meja', 'kelas', 'kilatan', 'putih', 'dahsyat', 'langitlangit', 'runtuh', '.', 'sepotong', 'kaca', 'tersangkut', 'bahu', 'sekeliling', 'orangorang', 'terjebak', 'pecahan', 'puing', 'orang', 'hidup', '.', 'diingatnya', 'klinik', 'sekolah', 'salah', 'guru', 'melepaskan', 'kaca', '.', 'merobek', 'tirai', 'membersihkan', 'luka', '.', 'ayah', '.', 'membaringkan', 'punggungnya', 'berjalan', 'pulang', 'michiko', '.', 'baca', 'truman', 'menyesal', 'membom', 'atom', 'hiroshima', ':', 'persetan', 'michiko', 'hibakusha', 'orang', 'terkena', 'bom', 'penyintas', 'bom', 'nuklir', 'dijatuhkan', 'amerika', 'serikat', 'as', 'kota', 'hiroshima', 'nagasaki', 'jepang', '.', 'hibakusha', 'keturunan', 'mengalami', 'pengeboman', '.', 'orang.hampir', 'sembilan', 'dekade', 'peristiwa', 'mengerikan', 'nihon', 'hidankyo', 'organisasi', 'mewakili', 'hibakusha', 'dianugerahi', 'hadiah', 'nobel', 'perdamaian', 'oktober', '.', 'upayanya', 'mencapai', 'dunia', 'bebas', 'senjata', 'nuklir', 'kesaksian', 'saksi', 'senjata', 'nuklir', 'nobel', 'foundation', 'terkait', 'alasan', 'hadiah', 'nobel', 'perdamaian', 'nihon', 'hidankyo.nihon', 'hidankyo', 'didirikan', 'meningkatkan', 'kesadaran', 'publik', 'dunia', 'memamerkan', 'pengalaman', 'hibakusha', 'efek', 'jangka', 'senjata', 'nuklir', '.', 'lihat', ':', 'indonesiajepang', 'perkuat', 'transformasi', 'digital', 'atasi', 'stunting', 'pelayanan', 'kesehatan', 'ibuanak']",internasional
"['ketum', 'partai', 'perindo', 'angela', 'tanoesoedibjo', 'ajak', 'generasi', 'muda', 'pandai', 'bersyukur']","['jakarta', 'ketua', 'partai', 'perindo', 'angela', 'tanoesoedibjo', 'mengajak', 'generasi', 'muda', 'pandai', 'bersyukur', 'membandingkan', 'orang', '.', 'perbandingan', 'lampau.bersyukur', 'modal', 'terbesar', 'generasi', 'muda', 'angela', 'audiens', 'acara', 'm', 'blok', 'jakarta', 'selatan', 'senin', '.', 'baca', 'dorong', 'dialog', 'pemerintahgenerasi', 'muda', 'angela', 'tanoesoedibjo', ':', 'kebijakan', 'berpihak', 'angela', 'menilai', 'syukur', 'membandingkan', 'orang', '.', 'bandingkan', 'orang', '.', 'angela', 'saran', 'generasi', 'muda', 'membandingkan', 'lampau', '.', 'membandingkan', 'bandingkanlah', 'pungkasnya', '.', 'lihat', ':', 'dorong', 'dialog', 'pemerintahgenerasi', 'muda', 'angela', 'tanoesoedibjo', ':', 'kebijakan', 'berpihak', 'cip']",nasional
"['serang', 'lebanon', 'jet', 'tempur', 'israel', 'tabrakan']","['tel', 'aviv', 'jet', 'tempur', 'israel', 'menabrak', 'pesawat', 'tempur', 'landasan', 'pacu', 'pangkalan', 'udara', 'ramat', 'david', 'sabtu', 'malam', '.', 'insiden', 'jet', 'tempur', 'f', 'lepas', 'landas', 'pangkalan', 'udara', 'ramat', 'david', 'menjalankan', 'misi', 'serangan', 'lebanon', '.', 'pesawat', 'mengidentifikasi', 'jet', 'tempur', 'melintasi', 'jalurnya.kedua', 'pesawat', 'tempur', 'bermanuver', 'menghindar', 'bertabrakan.rekaman', 'insiden', 'bocor', 'media', 'senin', 'memicu', 'pasukan', 'pertahanan', 'israel', 'idf', 'meluncurkan', 'penyelidikan', '.', 'baca', 'serangan', 'israel', 'diklaim', 'hancurkan', 'sistem', 'rudal', 's', 'iran', 'teheran', 'bahaya', 'menanggapi', 'media', 'perihal', 'insiden', 'idf', 'insiden', 'tabrakan', 'pesawat', 'tempur', 'akibat', 'kesalahan', 'operator', 'menara', 'pengawas', 'lintas', 'udara', '.', 'akibat', 'diterbitkannya', 'persetujuan', 'lepas', 'landas', 'salah', 'menara', 'pengawas', 'lintas', 'udara', 'pesawat', 'landasan', 'pacu', 'idf', 'dikutip', 'times', 'of', 'israel', 'selasa', '.para', 'kru', 'merespons', 'cepat', 'profesional', 'insiden', 'keselamatan', 'serius', 'dihindari', 'idf.pada', 'september', 'tentara', 'tewas', 'tujuh', 'cedera', 'helikopter', 'militer', 'jatuh', 'rafah', 'gaza', 'selatan.penyelidikan', 'menemukan', 'kondisi', 'jarak', 'pandang', 'buruk', 'penyebab', 'kecelakaan', '.', 'lihat', ':', 'dosa', 'israel', 'indonesia', 'salah', 'satunya', 'lukai', 'tni', 'mas']",internasional
"['bendum', 'perindo', 'angkie', 'yudistia', 'terima', 'penghargaan', 'youth', 'humanitarian', 'award']","['jakarta', 'bendahara', 'bendum', 'partai', 'perindo', 'angkie', 'yudistia', 'meraih', 'penghargaan', 'youth', 'humanitarian', 'award', 'digelar', 'human', 'initiative', '.', 'angkie', 'staf', 'khusus', 'presiden', 'ri', 'periode', 'meraih', 'penghargaan', 'kategori', 'individu', '.', 'ditemui', 'penyerahan', 'penghargaan', 'angkie', 'terima', 'kasih', 'penyelenggara', '.', 'raihan', 'penghargaan', 'menurutnya', 'bukti', 'nyata', 'generasi', 'muda', 'berkembang', 'seluasluasnya', 'keyakinan', '.', 'penghargaan', 'karier', 'generasi', 'muda', 'social', 'entrepreneur', 'bukti', 'nyata', 'generasi', 'muda', 'berkembang', 'dampak', 'seluasluasnya', 'angkie', 'hotel', 'bidakara', 'jakarta', 'selasa', '.', 'baca', 'partai', 'perindo', 'angkie', ':', 'rekrut', 'sebanyakbanyaknya', 'penyandang', 'disabilitas', 'penghargaan', 'temanteman', 'disabilitas', 'juta', 'jiwa', 'indonesia', 'disabilitas', 'setara', 'sambungnya', '.', 'kendati', 'angkie', 'berpuas', 'penghargaan', '.', 'harapannya', 'berhenti', 'penjalanan', 'gampang', 'mudah', 'sebentar', 'masyarakat', 'membutuhkan', 'kepanjangan', 'tangan', '.', 'lihat', ':', 'bank', 'jatim', 'sabet', 'platinum', 'awardbest', 'issuer', 'bank', 'atm', 'ajang', 'prima', 'awards', 'rca']",nasional
"['iran', 'israel', 'irak', 'tutup', 'wilayah', 'udara', 'serangan', 'zionis']","['teheran', 'peringatan', 'dikeluarkan', 'pilot', 'otoritas', 'iran', 'menutup', 'wilayah', 'udara', 'negara', 'serangan', 'militer', 'israel.tidak', 'penutupan', 'wilayah', 'udara', 'berlangsung.otoritas', 'israel', 'menutup', 'wilayah', 'udara', 'israel', ':', 'pagi', ':', 'pagi', 'gmt', 'laporan', 'media', 'israel.selain', 'kementerian', 'transportasi', 'irak', 'mengumumkan', 'penangguhan', 'lintas', 'udara', 'bandara', 'negara', 'pemberitahuan', 'lanjut.sebelumnya', 'kantor', 'berita', 'lebanon', 'al', 'mayadeen', 'korespondennya', 'irak', 'melaporkan', 'ledakan', 'pinggiran', 'provinsi', 'diyala', 'salah', 'aldin', '.', 'berharap', 'mendengar', 'militer', 'israel', 'jam', 'terkait', 'spesifik', 'jenis', 'perangkat', 'keras', 'serangan', '.', 'fase', 'serangan', 'serangan', 'laporan', 'jurnalis', 'al', 'jazeera', '.', 'kejelasan', 'dengar', 'tentara', 'israel', 'depannya', '.', 'pahami', 'israel', 'menaikkan', 'status', 'siaga', 'terkait', 'komando', 'front', 'negeri', 'arahan', 'warga', 'negara', '.', 'berubah', 'jam', 'papar', 'laporan', 'itu.militer', 'israel', 'serangan', 'target', 'militer', 'iran', 'kemampuan', 'defensif', 'ofensifnya', 'dimobilisasi', 'sepenuhnya.pemerintah', 'iran', 'berkomentar', 'rinci', 'ledakan', 'dilaporkan', 'kota', 'iran', 'teheran', '.', 'lihat', ':', 'iran', 'incar', 'kapal', 'induk', 'as', 'timur']",internasional
"['mahfud', 'md', 'sarankan', 'ma', 'kejagung', 'bentuk', 'tim', 'gabungan', 'bongkar', 'mafia', 'peradilan']","['jakarta', 'mantan', 'menko', 'polhukam', 'guru', 'hukum', 'tata', 'negara', 'mahfud', 'md', 'pemerintah', 'campur', 'pengadilan', 'wilayah', 'kewenangan', 'yudikatif', '.', 'munculnya', 'penangkapan', 'mantan', 'pejabat', 'mahkamah', 'agung', 'ma', 'zarof', 'ricar', 'uang', 'tunai', 'emas', 'mencapai', 'rp', 'triliun', 'diduga', 'bentuk', 'mafia', 'peradilan', 'pemerintah', 'masuk', 'membenahi', 'sengkarut', 'hukum', 'area', 'peradilan.selain', 'momentum', 'ma', 'memiliki', 'ketua', 'bersihbersih', '.', 'penangkapan', 'kejaksaan', 'agung', 'mantan', 'pejabat', 'ma', 'tersebut.mahfud', 'berpendapat', 'ketua', 'ma', 'sunarto', 'sosok', 'sepengetahuannya', 'bersih', '.', 'mahfud', 'menyarankan', 'mahkamah', 'agung', 'kejaksaan', 'agung', 'membentuk', 'tim', 'gabungan', 'mengembangkan', 'tindak', 'kejahatan', 'zarof', 'ricar', 'pintu', 'masuk', 'membongkat', 'mafia', 'peradilan', '.', 'presiden', 'prabowo', 'janjinya', 'publik', 'memberantas', 'korupsi.toh', 'sebentar', 'narto', 'pensiun', 'coba', 'berbuat', 'republik', 'dibentuk', 'tim', 'dibuka', 'suruh', 'jaksa', 'agung', 'bentuk', 'tim', 'gabungan', 'mahkamah', 'agung', 'kejaksaan', 'agung', 'membuka', 'membongkar', 'pro', 'justicianya', 'biar', 'jaksa', 'agung', 'mahfud', 'podcast', 'terang', 'mahfud', 'md', 'kanal', 'youtube', 'mahfud', 'md', 'official', 'rabu', '.terkait', 'peran', 'komisi', 'yudisial', 'ky', 'badan', 'pengawasan', 'bawas', 'ma', 'mahfud', 'efektif', 'ronald', 'tannur', '.', 'putusan', 'hakim', 'diprotes', 'ky', 'membentuk', 'tim', 'mengeluhkan', 'ma', 'sungguhsungguh', 'menyelidiki', 'itu.bahkan', 'telpon', 'bertelponan', 'orang', 'ky.', 'iya', 'nggak', 'sungguhsungguh', 'kayak', 'bersungguhsungguh', 'mahkamah', 'agung', 'ma', 'tertangkap', 'mahfud.itupun', 'mahfud', 'analisisnya', 'aneh', 'putusan', 'dihukum', 'ditangkap', '.', 'memiliki', 'bukti', 'mahfud', 'berpendapat', 'diatur', 'kejagung', 'sehari', 'ditangkap', 'ma', 'mengumumkan', 'malu', '.', 'baca', 'penampakan', 'uang', 'rp', 'miliar', 'kg', 'emas', 'batangan', 'disita', 'eks', 'pejabat', 'ma', 'mahfud', 'wajar', 'apaapa', 'ditangkap', 'ma', 'mengeluarkan', 'pengumuman', '.', 'mahfud', 'ma', 'mafiamafia', 'peradilan', 'sarang', 'permainan', 'mengaturatur', 'perkara', '.', 'lihat', ':', 'mahfud', 'md', 'apresiasi', 'ketegasan', 'mentan', 'amran', 'copot', 'pegawai', 'terima', 'suap']",nasional
"['mengizinkan', 'israel', 'wilayah', 'udara', 'irak', 'menyerang', 'iran']","['baghdad', 'israel', 'wilayah', 'udara', 'irak', 'melancarkan', 'serangan', 'udara', 'iran', '.', 'pemerintah', 'irak', 'mengizinkannya', 'militer', 'amerika', 'serikat', 'as', 'membantu', 'israel', 'wilayah', '.', 'kelompok', 'perlawanan', 'antiteror', 'irak', 'kataib', 'hezbollah', 'memperingatkan', 'amerika', 'serikat', 'membayar', 'harga', 'membuka', 'koridor', 'angkasa', 'rezim', 'zionis', 'serangan', 'udara', 'instalasi', 'militer', 'negara', 'tetangga', 'iran.as', 'bertanggung', 'kecerobohannya', 'mengendalikan', 'wilayah', 'udara', 'irak', '.', 'as', 'membayar', 'harga', 'kataib', 'hezbollah', 'brigade', 'hezbollah', 'dilansir', 'press', 'tv', '.', 'pertolongan', 'tuhan', '.', 'zionis', 'terkecuali', 'pernyataan', 'itu.menurut', 'staf', 'angkatan', 'bersenjata', 'iran', 'jet', 'tempur', 'israel', 'wilayah', 'udara', 'dikontrol', 'as', 'irak', 'meluncurkan', 'rudal', 'lokasi', 'militer', 'iran.menteri', 'negeri', 'iran', 'abbas', 'araghchi', 'keterlibatan', 'amerika', 'serikat', 'tindakan', 'agresi', 'israel', 'negara', 'menyediakan', 'peralatan', 'militer', 'wilayah', 'udara', 'rezim', 'serangan', 'udara.kata', 'ib', 'hezbollah', 'mengecam', 'serangan', 'israel', 'iran', 'preseden', 'berbahaya', 'menekankan', 'faktor', 'genting', 'ditangani', '.', 'tantangan', 'menakutkan', 'penggunaan', 'wilayah', 'udara', 'irak', 'melancarkan', 'serangan', 'fasilitas', 'iran', 'berulang', 'kali', 'jam', '.', 'pasukan', 'israel', 'berani', 'menyerang', 'iran', 'berani', 'menyerang', 'irak', 'membayar', 'harga', 'mahal', 'agresi', 'kelompok', 'perlawanan', 'irak', 'pernyataannya.kata', 'ib', 'hezbollah', 'melanjutkan', 'indikasi', 'wilayah', 'udara', 'arab', 'saudi', 'yordania', 'serangan', 'israel', 'iran', '.', 'lihat', ':', 'rusia', 'iran', 'sukses', 'ladeni', 'serangan', 'israel']",internasional
"['iran', 'eksekusi', 'warga', 'as', 'dituduh', 'matamata', 'israel']","['teheran', 'otoritas', 'berwenang', 'iran', 'mengeksekusi', 'mati', 'warga', 'amerika', 'serikat', 'as', 'dituduh', 'matamata', 'zionis', 'israel', '.', 'pengadilan', 'iran', 'jamshid', 'sharmahd', 'pemimpin', 'kelompok', 'teroris', 'tondar', 'berbasis', 'amerika', 'bertahuntahun', 'merencanakan', 'operasi', 'teroris', 'iran', 'perintah', 'tuannya', 'organisasi', 'matamata', 'zionis', 'israel', 'dihukum', 'tindakannya', 'dieksekusi.setelah', 'proses', 'hukum', 'persetujuan', 'keputusan', 'pengadilan', 'mahkamah', 'agung', 'jamshid', 'sharmahd', 'dilaporkan', 'memiliki', 'kewarganegaraan', 'jerman', 'dieksekusi', 'senin', 'pagi', '.', 'baca', 'serangan', 'israel', 'diklaim', 'hancurkan', 'sistem', 'rudal', 's', 'iran', 'teheran', 'bahaya', 'sharmahd', 'dihukum', 'merencanakan', 'serangan', 'teroris', 'pusat', 'perkumpulan', 'keagamaan', 'kota', 'shiraz', 'provinsi', 'fars', 'iran', 'selatan', 'menewaskan', 'orang', 'melukai', 'lainnya.pada', 'april', 'mahkamah', 'agung', 'iran', 'menguatkan', 'hukuman', 'mati', 'sharmahd', 'dijatuhkan', 'februari.berbicara', 'sidang', 'pengadilan', 'pengacara', 'mewakili', 'penggugat', 'sharmahd', 'mengaku', 'bertanggung', 'serangan', 'teroris', 'media', 'miliknya', 'rencana', 'aksi', 'teror.as', 'resmi', 'mendukung', 'kelompok', 'teroris', 'tondar', 'markas', 'kelompok', 'teroris', 'berpusat', 'amerika', 'pengacara', '.', 'as', 'diberitahu', 'berkalikali', 'interpol', 'kelompok', 'teroris', 'tindakan', 'diambil', 'mencegah', 'aksi', 'kelompok', 'didukung.pengacara', 'mewakili', 'penggugat', 'pemerintah', 'as', 'dukungan', 'finansial', 'kelompok', 'teroris', 'membayar', 'uang', 'agen', 'iran.di', 'sidang', 'pengadilan', 'hakim', 'hosseinzadeh', 'terdakwa', 'negeri', 'dipanggil', 'resmi', 'pemerintah', 'otoritas', 'as', 'menanggapi', 'memilih', 'pengacara', '.', 'pengadilan', 'bersidang', 'sesuai', 'ketentuan', 'memeriksa', 'buktibukti', 'putusan', 'imbuhnya', 'dikutip', 'irna', 'selasa', '.ekskusi', 'sharmahd', 'perseteruan', 'iran', 'israel', 'memanas', '.', 'rezim', 'zionis', 'serangan', 'udara', 'iran', 'sabtu', 'pekan', 'respons', 'serangan', 'ratusan', 'rudal', 'teheran', 'oktober', '.', 'lihat', ':', 'hassan', 'nasrallah', 'pemimpin', 'hizbullah', 'keturunan', 'nabi', 'muhammad', 'mas']",internasional
"['legislator', 'muda', 'ntt', 'stevano', 'adranacus', 'kawal', 'rudy', 'soik']","['jakarta', 'anggota', 'komisi', 'iii', 'dpr', 'nusa', 'tenggara', 'timur', 'ntt', 'stevano', 'rizki', 'adranacus', 'mengawal', 'pemberhentian', 'hormat', 'ptdh', 'alias', 'pemecatan', 'ipda', 'rudy', 'soik', 'tuntas', '.', 'stevano', 'warga', 'ntt', 'membutuhkan', 'penegakan', 'hukum', 'adil', 'bermanfaat', 'rakyatnya.hal', 'rapat', 'dengar', 'pendapat', 'rdp', 'jajaran', 'kapolda', 'nusa', 'tenggara', 'timur', 'ntt', 'irjen', 'daniel', 'tahi', 'monang', 'silitonga', 'terkait', 'pemecatan', 'ipda', 'rudy', 'soik', '.', 'penyelidikan', 'bahan', 'bakar', 'minyak', 'bbm', 'ilegal', '.', 'pesan', 'kapolda', 'rekanrekan', 'kapolda', 'backup', 'penuh', 'komisi', 'iii', 'garda', 'terdepan', 'saudarasaudara', 'stevano', 'rdp', 'komisi', 'iii', 'dpr', 'jajaran', 'polda', 'ntt', 'gedung', 'dpr', 'kompleks', 'parlemen', 'jakarta', 'senin', '.', 'baca', 'benny', 'k', 'harman', 'pemecatan', 'ipda', 'rudy', 'soik', 'dibahas', 'bareng', 'kapolri', 'stevano', 'diberitakan', 'media', 'massa', 'polda', 'ntt', 'bertindak', 'sewenangwenang', 'dasar', 'memberhentikan', 'ipda', 'rudy', 'soik', 'memprihatinkan', 'kemunduran', 'penegakan', 'hukum', 'tanah', 'air', 'ntt.meski', 'stevano', 'jajaran', 'polda', 'ntt', 'polisi', 'profesional', '.', 'berharap', 'rdp', 'membongkar', 'terang', 'benderang', 'tuntas', '.', 'berharap', 'forum', 'terhormat', 'fakta', 'perspektif', 'diutarakan', 'terang', 'benderang', 'komisi', 'iii', 'mendudukan', 'permasalahan', 'seutuhutuhnya', 'rakyat', 'indonesia', 'masyarakat', 'ntt', 'penjelasan', 'seutuhutuhnya', 'stevano', '.', 'baca', 'kapolda', 'ntt', 'usap', 'kepala', 'ipda', 'rudy', 'soik', 'dpr', ':', 'anak', 'ayam', 'tangan', 'stevano', 'menyerahkan', 'institusi', 'polri', 'propam', 'memiliki', 'mekanisme', 'internal', 'profesional', 'mengungkap', '.', 'dengar', 'propam', 'polri', 'pimpinan', 'irjen', 'abdul', 'karim', 'profesional', 'ditakuti', '.', 'mengajak', 'temanteman', 'komisi', 'iii', 'mempercayakan', 'propam', 'terselesaikan', 'stevano', '.', 'lihat', ':', 'alasan', 'tunjangan', 'perumahan', 'anggota', 'dpr', ':', 'rumah', 'dinas', 'diklaim', 'bocor', 'tikus', 'rayap']",nasional
"['trump', 'kecam', 'harris', 'asyik', 'berpesta', 'timur', 'membara']","['washington', 'calon', 'presiden', 'partai', 'republik', 'donald', 'trump', 'mengomentari', 'situasi', 'timur', 'rapat', 'michigan.kita', 'berperang', 'berpesta', 'trump', 'merujuk', 'lawannya', 'partai', 'demokrat', 'kamala', 'harris.wakil', 'presiden', 'as', 'mengadakan', 'rapat', 'kampanye', 'houston', 'texas', 'beyonce', 'selebritas', 'lainnya.berbicara', 'rapat', 'traverse', 'city', 'michigan', 'mantan', 'presiden', 'trump', 'mengalihkan', 'perhatiannya', 'perjuangan', 'harris', 'suara', 'populasi', 'arab', 'amerika', 'negara', 'itu.dukungan', 'harris', 'perang', 'israel', 'gaza', 'mengasingkan', 'pemilih', 'arab', 'amerika', 'mendukung', 'presiden', 'biden', 'pemilu', '.kamala', 'benarbenar', 'jatuh', 'bebas', 'populasi', 'arab', 'muslim', 'michigan', '.', 'benarbenar', 'jatuh', 'bebas', 'trump.dia', 'mengirim', 'pekerjaan', 'negeri', 'membawa', 'kejahatan', 'kotakota', 'malam', 'timur', 'kotak', 'api', 'meledak', '.', 'orangorang', 'terbunuh', 'tingkat', 'lihat', '.', 'trump', '.', 'trump', 'berusaha', 'menyoroti', 'kritik', 'diterima', 'harris', 'menyoroti', 'dukungan', 'mantan', 'anggota', 'dpr', 'partai', 'republik', 'liz', 'cheney', 'ayahnya', 'mantan', 'wakil', 'presiden', 'dick', 'cheney', '.', 'muslim', 'mendukung', 'kamala', 'merangkul', 'liz', 'cheney', 'membenci', 'muslim', 'mempercayainya', 'liz', 'cheney', 'pecundang', 'total', 'ayahnya', 'membawa', 'perang', 'kematian', 'bertahuntahun', 'timur', 'papar', 'trump.pernyataan', 'trump', 'merujuk', 'cheney', 'tua', 'salah', 'tokoh', 'berkuasa', 'pemerintahan', 'george', 'w', 'bush', 'melancarkan', 'perang', 'afghanistan', 'irak', 'serangan', 'september', '.peneliti', 'universitas', 'brown', 'korban', 'tewas', 'kolektif', 'perang', 'pasca', 'september', 'mencapai', 'juta', 'jiwa', 'penyakit', 'faktor', 'langsung', '.', 'ayahnya', 'membunuh', 'orang', 'arab', 'manusia', 'bumi', '.', 'mendorong', 'bush', 'pergi', 'timur', 'papar', 'trump', 'dick', 'cheney', '.', 'baca', 'israel', 'serang', 'iran', 'ledakan', 'terdengar', 'teheran', 'lihat', ':', 'iron', 'dome', 'israel', 'jebol', 'hizbullah', 'kemampuan', 'rudal', 'penuh', 'sya']",internasional
"['projo', 'putuskan', 'partai', 'politik', 'kongres']","['jakarta', 'keputusan', 'organisasi', 'pro', 'jokowi', 'projo', 'bertransformasi', 'partai', 'politik', 'ditentukan', 'kongres', 'ketiga', 'digelar', 'desember', '.', 'forum', 'membahas', 'kondisi', 'tantangan', 'terkini', 'transformasi', 'projo', 'partai', 'politik.jadi', 'gini', 'isu', 'transformasi', 'projo', 'dibahas', 'kongres', '.', 'kongres', 'projo', 'kongres', 'ketiga', 'insyaallah', 'dilaksanakan', 'desember', 'bendahara', 'projo', 'panel', 'barus', 'selasa', '.panel', 'kongres', 'mekanisme', 'organisasi', 'rutin', '.', 'kongres', 'forum', 'tertinggi', 'pengambilan', 'keputusan', 'projo', '.', 'forum', 'pengurus', 'projo', 'tingkat', 'daerah', 'pusat', 'membahas', 'isu', 'strategis', 'terkhusus', 'kondisi', 'tantangan', 'terkini', '.', 'baca', 'projo', 'muda', 'tangan', 'dingin', 'jokowi', 'dibutuhkan', 'generasi', 'muda', 'situasi', 'kondisi', 'tantangan', 'objektif', 'kondisinya', 'berbeda', '.', 'berubah', 'organisasi', 'alat', 'perjuangan', 'adaptif', 'disesuaikan', 'kondisi', 'tantangan', 'berubah', 'tuturnya.jadi', 'diharamkan', 'membicarakan', 'transformasi', 'organisasi', '.', 'apaseperti', 'transformasinya', 'dibahas', 'kongres', '.', 'kongres', 'membahas', 'perubahan', 'adart', 'kongres', 'bicara', 'perubahan', 'bentuk', 'organisasi', 'kongres', 'mengangkat', 'kepemimpinan', 'kepengurusan', 'kongres', 'membicarakan', 'perubahanperubahan', 'strategi', 'taktik', 'organisasi', 'imbuhnya', '.', 'baca', 'perwira', 'polisi', 'berpangkat', 'kompol', 'dimutasi', 'kapolda', 'metro', 'jaya', 'namanamanya', 'panel', 'transformasi', 'projo', 'partai', 'politik', 'kesepakatan', 'anggota', 'organisasi', 'indonesia', '.', 'mempertimbangkan', 'aspirasi', 'rakyat', 'mengubah', 'projo', 'partai.mengenai', 'projo', 'partai', 'kehendak', 'rakyat', '.', 'bilang', 'kehendak', 'rakyat', 'penguruspengurus', 'projo', 'daerah', 'bertindak', 'berpikirnya', 'dipengaruhi', 'kehendak', 'rakyat', 'tuturnyapanel', 'projo', 'menjemput', 'takdir', '.', 'rakyat', 'sambungnya', 'projo', 'partai', 'politik', '.', 'komitmen', 'projo', 'mengawal', 'pemerintahan', 'prabowo', 'gibran', 'solid', 'sukses', '.', 'garis', 'membawa', 'indonesia', 'citacita', 'indonesia', 'emas', 'ucapnya.nah', 'organisasinya', 'bentuknya', 'didiskusikan', 'kongres', 'desember', '.', 'kongres', 'iii', 'desember', 'jakarta', 'solo', 'panel', '.', 'lihat', ':', 'projo', 'deklarasi', 'dukung', 'ridwan', 'kamilsuswono', 'pilkada', 'jakarta', 'cip']",nasional
"['israel', 'serang', 'iran', 'arab', 'saudi', 'marah']","['teheran', 'arab', 'saudi', 'mengutuk', 'serangan', 'israel', 'iran', 'pelanggaran', 'kedaulatan', 'negara', 'pelanggaran', 'hukum', 'norma', 'internasional', '.', 'kerajaan', 'arab', 'saudi', 'posisi', 'penolakannya', 'eskalasi', 'berlanjut', 'kawasan', 'perluasan', 'konflik', 'mengancam', 'keamanan', 'stabilitas', 'negara', 'masyarakat', 'kawasan', 'kementerian', 'negeri', 'saudi', 'pernyataan', 'dilansir', 'al', 'jazeera', '.', 'riyadh', 'mendesak', 'menahan', 'sepenuhnya', 'mengurangi', 'eskalasi', 'memperingatkan', 'konsekuensi', 'konflik', 'militer', 'berlanjut', 'kawasan', 'tersebut.hal', 'militer', 'israel', 'serangan', 'udara', 'iran', 'sabtu', 'menghantam', 'pangkalan', 'militer', 'lokasi', 'rudal', 'sistem', 'wilayah', '.', 'baca', 'as', 'peringatkan', 'iran', 'balas', 'serangan', 'israel', 'terbaru', 'kerajaan', 'saudi', 'menyerukan', 'masyarakat', 'internasional', 'pihakpihak', 'berpengaruh', 'aktif', 'menjalankan', 'peran', 'tanggung', 'mengurangi', 'eskalasi', 'konflik', 'kawasan', '.', 'kementerian', 'negeri', 'malaysia', 'merilis', 'pernyataan', 'tanggapan', 'serangan', 'israel', 'semalam', 'lokasi', 'iran', 'menyebut', 'serangan', 'pelanggaran', 'hukum', 'internasional', 'serius', 'merusak', 'keamanan', 'regional', '.', 'malaysia', 'menyerukan', 'penghentian', 'permusuhan', 'siklus', 'kekerasan', 'pernyataan', 'tersebut.kementerian', 'negeri', 'serangan', 'israel', 'berlanjut', 'negaranegara', 'timur', 'membawa', 'kawasan', 'ambang', 'perang', 'luas', '.', 'lihat', ':', 'netanyahu', 'berdamai', 'negaranegara', 'arab', 'ahm']",internasional
